Neutrino Depth [m]	Neutrino Min Angle [degrees]	Neutrino Max Angle [degrees]	Hydrophone Depth [m]	Hydrophone Distance [m]	Time of Arrival [s]	Signal Amplitude	Angle of Departure [degrees]	Angle of Arrival [degrees]	Surface Bounces	Bottom Bounces
1500.0	-89.0	-80.0	2100.0	100.0	2.85647392	(-1.4815632184076492e-07-1.7623739066471374e-07j)	-88.6933899	-88.6846542	1	1
1500.0	-89.0	-80.0	2100.0	100.0	2.85644698	(-3.5933123549808185e-07+8.714833476826221e-07j)	-88.675354	-88.6660614	1	1
1500.0	-89.0	-80.0	2100.0	100.0	2.36991119	(-2.9940745825221215e-06-1.58305469148144e-05j)	-88.404808	88.3949432	1	0
1500.0	-89.0	-80.0	2100.0	100.0	2.3699255	(-3.928345152465816e-06+4.5995012169273765e-06j)	-88.3867722	88.3771515	1	0
1500.0	-89.0	-80.0	2200.0	100.0	2.79147601	(-5.030805401508139e-07-3.0392474820695895e-07j)	-88.6573181	-88.6474686	1	1
1500.0	-89.0	-80.0	2200.0	100.0	2.79147053	(-1.163913091720927e-07-6.923554260287785e-07j)	-88.6392822	-88.6288757	1	1
1500.0	-89.0	-80.0	2200.0	100.0	2.43485069	(3.357821911355511e-07+3.085911157883876e-06j)	-88.4589157	88.4485321	1	0
1500.0	-89.0	-80.0	2200.0	100.0	2.43486309	(1.502983474952538e-05-7.927685621852956e-06j)	-88.4408798	88.4305267	1	0
1500.0	-89.0	-80.0	2300.0	100.0	2.72661448	(6.302649380560093e-07+6.282266668003821e-07j)	-88.6212387	-88.6083984	1	1
1500.0	-89.0	-80.0	2300.0	100.0	2.7265811	(5.102656514415117e-07-1.3360736164661648e-07j)	-88.6032028	-88.5897827	1	1
1500.0	-89.0	-80.0	2300.0	100.0	2.49975991	(-8.250198539734409e-06-1.1664220523947142e-07j)	-88.4949875	88.481842	1	0
1500.0	-89.0	-80.0	2300.0	100.0	2.49976826	(-2.6958561472754493e-06+9.61658029216966e-06j)	-88.4769516	88.4640274	1	0
1500.0	-89.0	-80.0	2400.0	100.0	2.66177082	(2.3237806822154716e-07+1.0790818725534785e-06j)	-88.5851669	-88.571167	1	1
1500.0	-89.0	-80.0	2400.0	100.0	2.66175723	(-4.2875400153911676e-07-1.5738556448411767e-07j)	-88.567131	-88.5525513	1	1
1500.0	-89.0	-80.0	2400.0	100.0	2.56455898	(-1.0391748793580442e-05-1.6793736903236892e-06j)	-88.5310593	88.5174713	1	0
1500.0	-89.0	-80.0	2400.0	100.0	2.56458449	(4.6049041779844945e-06-3.920466693314747e-06j)	-88.5130234	88.4996567	1	0
1900.0	-89.0	-80.0	1400.0	100.0	3.57434869	(4.164447467058292e-08-3.3827368992953063e-07j)	-88.9458923	-88.9513474	1	1
1900.0	-89.0	-80.0	1400.0	100.0	3.57431531	(-7.095600835196475e-08-5.432504455201263e-08j)	-88.9278564	-88.9328842	1	1
1900.0	-89.0	-80.0	1400.0	100.0	2.1743319	(1.5096229334976238e-06+4.907106037262214e-06j)	-88.2605209	88.2706375	1	0
1900.0	-89.0	-80.0	1400.0	100.0	2.17435002	(-7.762661452829845e-08-2.4709238135782073e-05j)	-88.242485	88.2530136	1	0
1900.0	-89.0	-80.0	1500.0	100.0	3.50886178	(3.054944082269922e-07-1.1599616178906153e-07j)	-88.9278564	-88.9328842	1	1
1900.0	-89.0	-80.0	1500.0	100.0	3.50885248	(6.552951758403767e-08+1.2810108310700692e-07j)	-88.9098206	-88.9129944	1	1
1900.0	-89.0	-80.0	1500.0	100.0	2.2398057	(-7.923233785459909e-07+9.889812390970206e-07j)	-88.3146286	88.3212967	1	0
1900.0	-89.0	-80.0	1500.0	100.0	2.23980641	(-1.3746509216116097e-05+2.1736427051713074e-05j)	-88.2965927	88.3036575	1	0
1900.0	-89.0	-80.0	1600.0	100.0	3.44351649	(-2.5385550240045173e-07-1.283328426682145e-07j)	-88.9098206	-88.9129944	1	1
1900.0	-89.0	-80.0	1600.0	100.0	3.44347072	(-4.490699810842491e-08-2.2572430484503502e-07j)	-88.8917847	-88.8944931	1	1
1900.0	-89.0	-80.0	1600.0	100.0	2.30516696	(-8.539095236623123e-06+1.6501771224338884e-05j)	-88.3507004	88.356575	1	0
1900.0	-89.0	-80.0	1600.0	100.0	2.30518103	(5.796527983505234e-06-9.46101683303871e-07j)	-88.3326645	88.3389359	1	0
1900.0	-89.0	-80.0	1700.0	100.0	3.37816501	(-1.3318180021232755e-07+1.5794499421157544e-07j)	-88.8917847	-88.8944931	1	1
1900.0	-89.0	-80.0	1700.0	100.0	3.37814975	(-1.5705183775648157e-08-3.565784859058301e-07j)	-88.8737488	-88.8759918	1	1
1900.0	-89.0	-80.0	1700.0	100.0	2.37046051	(7.174810076143774e-06-5.760111823810574e-07j)	-88.404808	88.4096603	1	0
1900.0	-89.0	-80.0	1700.0	100.0	2.37047458	(-9.861559187783005e-06-1.1256837487039659e-05j)	-88.3867722	88.3918457	1	0
1900.0	-89.0	-80.0	1800.0	100.0	3.31287384	(-5.2148733816537065e-08-6.364095058367416e-08j)	-88.8737488	-88.8759918	1	1
1900.0	-89.0	-80.0	1800.0	100.0	3.31292176	(-5.012139122661081e-07+1.8851330907301628e-07j)	-88.8557129	-88.8559647	1	1
1900.0	-89.0	-80.0	1800.0	100.0	2.43572068	(-1.502089755195779e-05+1.6105742260906878e-06j)	-88.4408798	88.4426727	1	0
1900.0	-89.0	-80.0	1800.0	100.0	2.43572927	(-5.713858570124031e-07+4.961093437097314e-06j)	-88.4228439	88.4250183	1	0
1900.0	-89.0	-80.0	1900.0	100.0	3.24773479	(4.2421673741285047e-07+3.8355092717227765e-07j)	-88.837677	-88.8374405	1	1
1900.0	-89.0	-80.0	1900.0	100.0	3.24770784	(2.6286904827448138e-08-1.0042876927017837e-07j)	-88.8196411	-88.8189087	1	1
1900.0	-89.0	-80.0	1900.0	100.0	2.50085545	(7.56494664681415e-07+6.564526307051072e-07j)	-88.4949875	88.495636	1	0
1900.0	-89.0	-80.0	1900.0	100.0	2.50088096	(-1.705903232865144e-05+2.592119211165726e-06j)	-88.4769516	88.4779816	1	0
1900.0	-89.0	-80.0	2000.0	100.0	3.18260336	(-6.0683442882855e-07+4.251007251871695e-07j)	-88.8106918	-88.8089447	1	1
1900.0	-89.0	-80.0	2000.0	100.0	2.56600118	(-3.861583619008423e-06+7.240709787532985e-07j)	-88.5310593	88.5288773	1	0
1900.0	-89.0	-80.0	2000.0	100.0	2.56601071	(1.4070987100525487e-06+1.256436330331945e-05j)	-88.5130234	88.5135956	1	0
1900.0	-89.0	-80.0	2100.0	100.0	3.11761045	(1.3020977071134203e-08+8.389594141936019e-08j)	-88.8016052	-88.7988205	1	1
1900.0	-89.0	-80.0	2100.0	100.0	3.11758304	(6.155781278358656e-07-3.866334780156556e-07j)	-88.7835693	-88.7803345	1	1
1900.0	-89.0	-80.0	2100.0	100.0	2.63100624	(-2.635228581802432e-06+3.930518752279083e-06j)	-88.567131	88.5642242	1	0
1900.0	-89.0	-80.0	2100.0	100.0	2.63102412	(8.246447698936131e-06-6.232215574867483e-06j)	-88.5490952	88.5465546	1	0
1900.0	-89.0	-80.0	2200.0	100.0	3.05260539	(-3.421080714968082e-07+4.586765183740318e-07j)	-88.7655334	-88.7617874	1	1
1900.0	-89.0	-80.0	2200.0	100.0	3.05257177	(1.1247181639863767e-07+2.976117682767743e-07j)	-88.7474976	-88.7413177	1	1
1900.0	-89.0	-80.0	2200.0	100.0	2.69596004	(-3.981461031643564e-06+2.501658662154942e-08j)	-88.6032028	88.5998154	1	0
1900.0	-89.0	-80.0	2200.0	100.0	2.69597578	(7.662761303569807e-06+5.982498910197344e-06j)	-88.5851669	88.5819016	1	0
1900.0	-89.0	-80.0	2300.0	100.0	2.98774815	(2.2852913932932334e-08-1.0865449491481555e-07j)	-88.7474976	-88.7413177	1	1
1900.0	-89.0	-80.0	2300.0	100.0	2.98772621	(-4.244574859683417e-07+7.552116842850369e-07j)	-88.7294617	-88.7229538	1	1
1900.0	-89.0	-80.0	2300.0	100.0	2.76086903	(3.287189356158496e-07-2.1406908716469054e-06j)	-88.6392822	88.6330795	1	0
1900.0	-89.0	-80.0	2300.0	100.0	2.76087928	(-1.0237096621608938e-05-1.1627501660554944e-06j)	-88.6212387	88.6153793	1	0
1900.0	-89.0	-80.0	2400.0	100.0	2.92289901	(5.494104664908842e-07+3.9744359610161686e-08j)	-88.7114258	-88.7043762	1	1
1900.0	-89.0	-80.0	2400.0	100.0	2.9228828	(-4.5251849483247443e-07+2.609720691800782e-07j)	-88.6933899	-88.6857986	1	1
1900.0	-89.0	-80.0	2400.0	100.0	2.82568312	(-9.72508584550102e-06+5.188350524249186e-06j)	-88.6573181	88.6507797	1	0
1900.0	-89.0	-80.0	2400.0	100.0	2.82571363	(-1.8176271418353503e-07-2.8345087446613727e-07j)	-88.6392822	88.6330795	1	0
2300.0	-89.0	-80.0	1400.0	100.0	3.83434415	(9.125456762648375e-08-8.25170937926836e-08j)	-89.0	-89.0090942	1	1
2300.0	-89.0	-80.0	1400.0	100.0	2.43428993	(-9.376748451568662e-08+8.527404068201341e-06j)	-88.4408798	88.4566956	1	0
2300.0	-89.0	-80.0	1400.0	100.0	2.43431258	(-4.5622234425899375e-06-1.0634211450722373e-05j)	-88.4228439	88.4391861	1	0
2300.0	-89.0	-80.0	1400.0	100.0	0.5903579	(0.00010199322992771703+3.492008771164749e-05j)	-83.6432877	-83.7017136	0	0
2300.0	-89.0	-80.0	1400.0	100.0	0.590356946	(0.0004216094413959559+0.00021934506440470324j)	-83.6252518	-83.683754	0	0
2300.0	-89.0	-80.0	1500.0	100.0	3.76888442	(-1.5081889373987307e-07+1.4847610235994836e-07j)	-89.0	-89.0090942	1	1
2300.0	-89.0	-80.0	1500.0	100.0	3.76887488	(-8.95876738651525e-08-7.872807691051461e-08j)	-88.9819641	-88.9893494	1	1
2300.0	-89.0	-80.0	1500.0	100.0	2.49977016	(3.3112284456848734e-07+1.3172185248881625e-05j)	-88.4769516	88.4897308	1	0
2300.0	-89.0	-80.0	1500.0	100.0	2.49977541	(3.800626281481389e-06+3.3401072492271547e-06j)	-88.4589157	88.4742889	1	0
2300.0	-89.0	-80.0	1500.0	100.0	0.525326252	(0.0003902261793695337-0.000584412116505371j)	-82.8437576	-82.9056931	0	0
2300.0	-89.0	-80.0	1600.0	100.0	3.70353746	(2.2322120574026094e-07+7.29100867518769e-08j)	-88.9819641	-88.9893494	1	1
2300.0	-89.0	-80.0	1600.0	100.0	3.70348454	(-8.844149283865391e-08+9.041319600485818e-08j)	-88.9639282	-88.9708862	1	1
2300.0	-89.0	-80.0	1600.0	100.0	2.56513691	(1.328372000656561e-05+7.00667425074696e-06j)	-88.5130234	88.5247803	1	0
2300.0	-89.0	-80.0	1600.0	100.0	2.56515408	(-9.296274197420076e-07-1.2462827189001458e-06j)	-88.4949875	88.5072556	1	0
2300.0	-89.0	-80.0	1600.0	100.0	0.460497111	(-0.000725295488441738-0.00035376591629472057j)	-81.8396759	-81.8953705	0	0
2300.0	-89.0	-80.0	1600.0	100.0	0.460496217	(-4.270128743523243e-05-2.8853374781758758e-05j)	-81.82164	-81.877388	0	0
2300.0	-89.0	-80.0	1700.0	100.0	3.63818192	(2.2842820588709026e-07-9.253040221497274e-08j)	-88.9639282	-88.9708862	1	1
2300.0	-89.0	-80.0	1700.0	100.0	3.63810968	(-4.896582809543958e-09-1.4825749394032777e-07j)	-88.9458923	-88.9507599	1	1
2300.0	-89.0	-80.0	1700.0	100.0	2.63043642	(-1.2520165894897954e-05-7.890474084486789e-06j)	-88.5490952	88.5598221	1	0
2300.0	-89.0	-80.0	1700.0	100.0	2.63047171	(-7.284310975648478e-08-2.6463563878817625e-07j)	-88.5310593	88.5422974	1	0
2300.0	-89.0	-80.0	1700.0	100.0	0.39591825	(0.001030349144229315+0.0002905885122137537j)	-80.5063782	-80.5661011	0	0
2300.0	-89.0	-80.0	1800.0	100.0	3.57294512	(1.5227789942736517e-07-1.8705519029533898e-07j)	-88.9458923	-88.9507599	1	1
2300.0	-89.0	-80.0	1800.0	100.0	3.57291341	(-1.1066346977650222e-07-1.5536404756551803e-07j)	-88.9278564	-88.9325485	1	1
2300.0	-89.0	-80.0	1800.0	100.0	2.69570065	(1.3049211418465347e-05-1.3369966607094628e-06j)	-88.5851669	88.5929794	1	0
2300.0	-89.0	-80.0	1800.0	100.0	2.69571114	(-1.0381222077136169e-07-5.735174357228111e-07j)	-88.567131	88.5754395	1	0
2300.0	-89.0	-80.0	1900.0	100.0	3.50776529	(-1.302860038279971e-07+1.690680793059248e-07j)	-88.9278564	-88.9325485	1	1
2300.0	-89.0	-80.0	1900.0	100.0	3.50773358	(1.5579577459440093e-07+2.0680985871969798e-07j)	-88.9098206	-88.9140625	1	1
2300.0	-89.0	-80.0	1900.0	100.0	2.76085591	(8.389982530321038e-06+6.278792972331712e-06j)	-88.6212387	88.6280594	1	0
2300.0	-89.0	-80.0	1900.0	100.0	2.76088619	(-1.1247240886419268e-06+1.6494021650821213e-06j)	-88.6032028	88.6105194	1	0
2300.0	-89.0	-80.0	2000.0	100.0	3.44261718	(4.840888793280559e-07+1.8203651663621407e-07j)	-88.8972397	-88.9000931	1	1
2300.0	-89.0	-80.0	2000.0	100.0	2.82598877	(1.3860084252468285e-06-7.0841759798888705e-06j)	-88.6573181	88.6612549	1	0
2300.0	-89.0	-80.0	2000.0	100.0	2.82599807	(-3.9464457045611236e-06-1.234472203803011e-06j)	-88.6392822	88.6457214	1	0
2300.0	-89.0	-80.0	2100.0	100.0	3.37762213	(5.5058287167435085e-08-2.444655126060741e-08j)	-88.8917847	-88.894043	1	1
2300.0	-89.0	-80.0	2100.0	100.0	3.37759614	(-4.379563310077642e-07-2.5252954090945115e-07j)	-88.8737488	-88.8756866	1	1
2300.0	-89.0	-80.0	2100.0	100.0	2.89099431	(-2.286022652557965e-06-2.844255160790676e-06j)	-88.6933899	88.696373	1	0
2300.0	-89.0	-80.0	2100.0	100.0	2.89101577	(5.27343224659038e-06+4.130442126450937e-06j)	-88.675354	88.6788177	1	0
2300.0	-89.0	-80.0	2200.0	100.0	3.3126142	(3.6127019173901995e-07+3.932651440204383e-07j)	-88.8557129	-88.8571777	1	1
2300.0	-89.0	-80.0	2200.0	100.0	3.3125813	(8.192752685881729e-08-2.4224453067105452e-08j)	-88.837677	-88.8370285	1	1
2300.0	-89.0	-80.0	2200.0	100.0	2.9559567	(-8.150193901161776e-06-4.648788526444212e-06j)	-88.7114258	88.7139359	1	0
2300.0	-89.0	-80.0	2200.0	100.0	2.95600057	(-5.445279353294788e-08+4.888522209775251e-09j)	-88.6933899	88.696373	1	0
2300.0	-89.0	-80.0	2300.0	100.0	3.24775553	(-3.108891666565612e-07-2.214116449105771e-07j)	-88.837677	-88.8370285	1	1
2300.0	-89.0	-80.0	2300.0	100.0	3.24771428	(-2.0353650632189082e-07-2.1604786752618957e-07j)	-88.8196411	-88.8185577	1	1
2300.0	-89.0	-80.0	2300.0	100.0	3.02086926	(5.621567067139058e-07-4.814416079500516e-06j)	-88.7474976	88.7473602	1	0
2300.0	-89.0	-80.0	2300.0	100.0	3.02088141	(-3.661245236525464e-06+8.244258139597451e-07j)	-88.7294617	88.7297745	1	0
2300.0	-89.0	-80.0	2400.0	100.0	3.18291235	(-6.824912722075405e-08-1.4041607678746368e-07j)	-88.8196411	-88.8185577	1	1
2300.0	-89.0	-80.0	2400.0	100.0	3.1828928	(2.9364522148366144e-07+5.091813156686472e-07j)	-88.8016052	-88.8000259	1	1
2300.0	-89.0	-80.0	2400.0	100.0	3.08566689	(2.5849761009109575e-07-4.86368062517592e-07j)	-88.7835693	88.7827606	1	0
2300.0	-89.0	-80.0	2400.0	100.0	3.08568501	(-5.151504680550859e-06+5.167714084386746e-06j)	-88.7655334	88.7649384	1	0
700.0	-89.0	-80.0	1400.0	200.0	6.03542995	(1.7996882455992062e-10+1.1242018136463274e-09j)	-88.7657623	-88.757103	2	2
700.0	-89.0	-80.0	1400.0	200.0	6.03540564	(4.0764796116645535e-10-7.148318086555508e-10j)	-88.7567596	-88.7475815	2	2
700.0	-89.0	-80.0	1400.0	200.0	4.63541317	(-1.8499083740599643e-08-2.815776267422736e-08j)	-88.3873901	88.3764343	2	1
700.0	-89.0	-80.0	1400.0	200.0	4.63543272	(3.598150597405779e-08+6.423871643462438e-08j)	-88.3783798	88.3676758	2	1
700.0	-89.0	-80.0	1400.0	200.0	2.78999472	(-7.127661645663939e-07-6.586369357711913e-07j)	-87.3243256	-87.3044434	1	1
700.0	-89.0	-80.0	1400.0	200.0	2.78998947	(-5.461342756687278e-11-3.023304517873083e-07j)	-87.3153152	-87.2951584	1	1
700.0	-89.0	-80.0	1400.0	200.0	1.3927815	(6.597841176610998e-05-1.584001521899457e-05j)	-84.5585556	84.5235291	1	0
700.0	-89.0	-80.0	1400.0	200.0	1.3927834	(3.437108158800022e-05-2.032700098513436e-05j)	-84.5495529	84.5145645	1	0
700.0	-89.0	-80.0	1500.0	200.0	5.9699316	(-6.019096212082614e-11-1.355402648912564e-10j)	-88.7567596	-88.7475815	2	2
700.0	-89.0	-80.0	1500.0	200.0	5.96993065	(-5.260857230438809e-10-1.910571767051666e-09j)	-88.7477493	-88.7380676	2	2
700.0	-89.0	-80.0	1500.0	200.0	4.70090818	(-1.6536656968740402e-08+8.051762415007037e-08j)	-88.4054031	88.3917694	2	1
700.0	-89.0	-80.0	1500.0	200.0	4.70091391	(1.0545823059830085e-08+1.2584050208942406e-08j)	-88.3963928	88.3855057	2	1
700.0	-89.0	-80.0	1500.0	200.0	2.72457933	(8.418990969547686e-07+1.8359101595405444e-08j)	-87.261261	-87.2394714	1	1
700.0	-89.0	-80.0	1500.0	200.0	2.72457361	(3.3741099592871415e-07+4.433837079187203e-07j)	-87.2522507	-87.2259903	1	1
700.0	-89.0	-80.0	1500.0	200.0	1.45797992	(9.588713730042e-05+1.2050167372186524e-06j)	-84.803299	84.7603073	1	0
700.0	-89.0	-80.0	1600.0	200.0	5.90459156	(4.814386733476165e-10+1.1027445203474253e-09j)	-88.738739	-88.7267075	2	2
700.0	-89.0	-80.0	1600.0	200.0	5.90457058	(-2.8237696470780986e-10-1.0713793252243836e-09j)	-88.7297287	-88.7173462	2	2
700.0	-89.0	-80.0	1600.0	200.0	4.76625109	(-6.593539577295433e-09-2.534218848917766e-08j)	-88.4324341	88.4179916	2	1
700.0	-89.0	-80.0	1600.0	200.0	4.76626635	(-3.037189870218895e-08+5.693872477082376e-08j)	-88.4234238	88.409256	2	1
700.0	-89.0	-80.0	1600.0	200.0	2.65927958	(-1.153789323505163e-07+2.0164022512904415e-09j)	-87.1981964	-87.1707764	1	1
700.0	-89.0	-80.0	1600.0	200.0	2.65927267	(-6.859955173557683e-07-1.2472386849420785e-06j)	-87.1891861	-87.1614761	1	1
700.0	-89.0	-80.0	1600.0	200.0	1.5231142	(-1.781247657356145e-05-2.296370642982328e-05j)	-85.0360336	84.9922333	1	0
700.0	-89.0	-80.0	1600.0	200.0	1.52311587	(-4.504738739319726e-05-3.415566672634829e-05j)	-85.0270233	84.9832535	1	0
700.0	-89.0	-80.0	1700.0	200.0	5.8392396	(2.341662845563433e-09-2.4386194333293995e-10j)	-88.7207184	-88.7078018	2	2
700.0	-89.0	-80.0	1700.0	200.0	5.83916712	(4.2726217708581697e-11-1.454092916650593e-10j)	-88.7117081	-88.6959457	2	2
700.0	-89.0	-80.0	1700.0	200.0	4.83156776	(2.212167474764222e-08-8.038804102037803e-08j)	-88.4475555	88.4329224	2	1
700.0	-89.0	-80.0	1700.0	200.0	2.59400749	(-8.482802552425099e-08+2.6407825554704955e-07j)	-87.1261292	-87.0963974	1	1
700.0	-89.0	-80.0	1700.0	200.0	2.59400535	(-8.543535405203499e-07+1.1309638693304114e-06j)	-87.1171188	-87.0870972	1	1
700.0	-89.0	-80.0	1700.0	200.0	1.58819973	(-3.3387490922237646e-05-1.4168632225663348e-06j)	-85.2432404	85.1987152	1	0
700.0	-89.0	-80.0	1700.0	200.0	1.58820307	(-3.820447309050526e-05+1.9998293831129764e-05j)	-85.2342377	85.1897354	1	0
700.0	-89.0	-80.0	1800.0	200.0	5.77400827	(2.861459610332389e-10-2.7113029752499898e-09j)	-88.7055359	-88.6896973	2	2
700.0	-89.0	-80.0	1800.0	200.0	4.89681435	(-3.0543546929086955e-10-3.1713162439194617e-10j)	-88.477478	88.4596176	2	1
700.0	-89.0	-80.0	1800.0	200.0	4.89682388	(-5.8706306345597444e-08+4.8728085640219406e-08j)	-88.4684677	88.4508743	2	1
700.0	-89.0	-80.0	1800.0	200.0	2.52884769	(-4.2576976801168226e-07+1.4840950815813898e-06j)	-87.0450439	-87.0087128	1	1
700.0	-89.0	-80.0	1800.0	200.0	2.52883935	(-3.2121758618763764e-07-5.9855011471866715e-09j)	-87.0360336	-86.9994049	1	1
700.0	-89.0	-80.0	1800.0	200.0	1.65325773	(4.4693164772299585e-05+1.6647882031563373e-05j)	-85.4324341	85.3810501	1	0
700.0	-89.0	-80.0	1800.0	200.0	1.65325868	(2.0330694764880592e-05+4.276938007637021e-06j)	-85.4234238	85.3720627	1	0
700.0	-89.0	-80.0	1900.0	200.0	5.70883512	(1.5969543365229987e-09+1.0924112389831135e-09j)	-88.6936951	-88.6774216	2	2
700.0	-89.0	-80.0	1900.0	200.0	5.70881414	(-7.463087309699501e-10-7.006927044177678e-10j)	-88.6846848	-88.6678619	2	2
700.0	-89.0	-80.0	1900.0	200.0	4.96195936	(1.9329853791628513e-08+3.3280716277537157e-10j)	-88.4954987	88.4772568	2	1
700.0	-89.0	-80.0	1900.0	200.0	4.96197462	(-3.710634107037191e-08-3.539313460516907e-08j)	-88.4864883	88.4683685	2	1
700.0	-89.0	-80.0	1900.0	200.0	2.46373248	(3.6472276919833946e-08+7.126386174498482e-08j)	-86.9729767	-86.9342194	1	1
700.0	-89.0	-80.0	1900.0	200.0	2.46372843	(-3.2108876994960716e-07+1.9507574217756484e-06j)	-86.9639664	-86.9249039	1	1
700.0	-89.0	-80.0	1900.0	200.0	1.71823764	(-1.9622511274079998e-05-7.6268348778200445e-06j)	-85.6126099	85.5607986	1	0
700.0	-89.0	-80.0	1900.0	200.0	1.71824062	(-4.017998129657764e-05+3.925521795568337e-06j)	-85.6036072	85.5518112	1	0
700.0	-89.0	-80.0	2000.0	200.0	5.64369059	(-8.243276788307806e-10-3.1077223040883687e-09j)	-88.6752472	-88.6577682	2	2
700.0	-89.0	-80.0	2000.0	200.0	5.0271101	(3.0987718852147854e-09+3.11911609744649e-08j)	-88.5135117	88.4924774	2	1
700.0	-89.0	-80.0	2000.0	200.0	5.02711916	(3.357056489057665e-08+1.6338747735522765e-09j)	-88.5045013	88.4863815	2	1
700.0	-89.0	-80.0	2000.0	200.0	2.39868736	(-7.382808993213665e-07+2.1470163044800426e-06j)	-86.8806915	-86.8377686	1	1
700.0	-89.0	-80.0	2000.0	200.0	1.7831893	(6.046635436070043e-06-5.4769738605543504e-05j)	-85.7706146	85.712738	1	0
700.0	-89.0	-80.0	2100.0	200.0	5.5787015	(-6.673482704801265e-10+2.839015742658727e-10j)	-88.6666641	-88.6468582	2	2
700.0	-89.0	-80.0	2100.0	200.0	5.5786891	(-6.980019724098935e-11-2.7655197591245372e-09j)	-88.6576614	-88.6375046	2	2
700.0	-89.0	-80.0	2100.0	200.0	5.0921073	(-1.2768969261652556e-08+3.6005522415684726e-08j)	-88.5315323	88.5099869	2	1
700.0	-89.0	-80.0	2100.0	200.0	5.09212399	(1.638209832299948e-08-1.4082635946059887e-08j)	-88.522522	88.501236	2	1
700.0	-89.0	-80.0	2100.0	200.0	2.33375192	(-8.810158296574757e-07-2.173537752834075e-06j)	-86.7927933	-86.7439194	1	1
700.0	-89.0	-80.0	2100.0	200.0	2.33374715	(5.6713099158950995e-08-1.4878663889490109e-07j)	-86.783783	-86.7345886	1	1
700.0	-89.0	-80.0	2100.0	200.0	1.84805608	(1.8277090095480153e-05+1.2931325215765078e-05j)	-85.9279251	85.8694763	1	0
700.0	-89.0	-80.0	2100.0	200.0	1.84805834	(2.626492514671578e-05+7.008194437844092e-06j)	-85.9189224	85.8604813	1	0
700.0	-89.0	-80.0	2200.0	200.0	5.51370382	(-1.14866398405734e-09+1.1063845021047464e-09j)	-88.6486511	-88.6279373	2	2
700.0	-89.0	-80.0	2200.0	200.0	5.51369858	(-2.1958248733683563e-09-1.2407554511829973e-10j)	-88.6396408	-88.6183701	2	2
700.0	-89.0	-80.0	2200.0	200.0	5.1570673	(-1.363226712087673e-08+3.8439625569666306e-08j)	-88.5495529	88.5278397	2	1
700.0	-89.0	-80.0	2200.0	200.0	5.15707111	(3.626927084169217e-09+1.3762893659439824e-08j)	-88.5405426	88.5187454	2	1
700.0	-89.0	-80.0	2200.0	200.0	2.26886463	(1.017393432508358e-06-1.0704366800606893e-06j)	-86.7027054	-86.6506729	1	1
700.0	-89.0	-80.0	2200.0	200.0	2.26886368	(1.0193022640859189e-06-7.936599176972003e-07j)	-86.6936951	-86.6413498	1	1
700.0	-89.0	-80.0	2200.0	200.0	1.91286206	(8.792617992628964e-06-2.948796046274846e-06j)	-86.0720749	86.0134583	1	0
700.0	-89.0	-80.0	2200.0	200.0	1.91286671	(1.747950027274788e-05-3.07569846790271e-05j)	-86.0630646	86.0044632	1	0
700.0	-89.0	-80.0	2300.0	200.0	5.44884539	(1.2783794775578916e-09-2.050292908261166e-09j)	-88.6306305	-88.6066666	2	2
700.0	-89.0	-80.0	2300.0	200.0	5.44883108	(5.629734469437879e-10+1.610655784484437e-09j)	-88.6216202	-88.5973282	2	2
700.0	-89.0	-80.0	2300.0	200.0	5.2219739	(-2.5719218816577438e-08-3.0788935299249694e-08j)	-88.5675659	88.5430298	2	1
700.0	-89.0	-80.0	2300.0	200.0	5.22198343	(-8.574191668168397e-09+6.148341835434314e-09j)	-88.5585556	88.5342712	2	1
700.0	-89.0	-80.0	2300.0	200.0	2.20408654	(-6.629220740902755e-07+1.3381592850476074e-06j)	-86.6036072	-86.5434189	1	1
700.0	-89.0	-80.0	2300.0	200.0	2.20408106	(-1.5171389885550035e-06+3.874564864818661e-07j)	-86.5945969	-86.5340881	1	1
700.0	-89.0	-80.0	2300.0	200.0	1.97763944	(-3.659643506071612e-05-3.227519464093701e-06j)	-86.1981964	86.1342163	1	0
700.0	-89.0	-80.0	2300.0	200.0	1.97764075	(-3.4472403738650676e-06+4.0800778530422594e-07j)	-86.1891861	86.125206	1	0
700.0	-89.0	-80.0	2400.0	200.0	5.38400507	(1.8061935355534358e-09-2.5964672152084346e-09j)	-88.6126099	-88.5877533	2	2
700.0	-89.0	-80.0	2400.0	200.0	5.38399076	(3.7151251308150065e-10+1.2634143114763371e-09j)	-88.6036072	-88.5781708	2	2
700.0	-89.0	-80.0	2400.0	200.0	5.28676987	(-2.328403714156419e-09-3.6975088502880735e-08j)	-88.5855865	88.5606842	2	1
700.0	-89.0	-80.0	2400.0	200.0	5.28678894	(-7.991199415699529e-10+9.583288557990092e-09j)	-88.5765762	88.551796	2	1
700.0	-89.0	-80.0	2400.0	200.0	2.13935304	(-1.3514943983413734e-06-2.150523989356073e-06j)	-86.4954987	-86.4313889	1	1
700.0	-89.0	-80.0	2400.0	200.0	2.13935089	(-1.8783338189130862e-07-8.269295504053144e-07j)	-86.4864883	-86.4220505	1	1
700.0	-89.0	-80.0	2400.0	200.0	2.04232526	(-1.6806695044795946e-05+1.8238772953118463e-05j)	-86.3243256	86.2603683	1	0
700.0	-89.0	-80.0	2400.0	200.0	2.04232931	(-1.2436451833186313e-06+1.1429368940403327e-05j)	-86.3153152	86.251358	1	0
